ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Captcha,instr,MViolation,MViolation_Time_1,MViolation_Time_2,MViolation_Time_3,MViolation_Time_4,Conform,Conform_time_1,Conform_time_2,Conform_time_3,Conform_time_4,Malfunction,Malfunction_time_1,Malfunction_time_2,Malfunction_time_3,Malfunction_time_4,Agent_rel_1,Agent_rel_2,Agent_cause_1,Agent_cause_2,Object_Rel_1,Object_Rel_2,Object_cause_1,Object_cause_2,Control1_1_1,Control1_1_2,Control1_2_1,Control1_2_2,Control2_1_1,Control2_1_2,Control2_2_1,Control2_2_2,Control3_1_1,Control3_1_2,Control3_2_1,Control3_2_2,probability_4,morality,Sex,Age,Eth,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,DO-BR-FL_15,DO-BR-FL_22,DO-BL-AgentQuestions,DO-BL-ObjectQuestions,DO-Q-MViolation,DO-Q-Conform,DO-Q-Object_Rel,DO-Q-Agent_rel,LocationLatitude,LocationLongitude,LocationAccuracy
R_e2kWJBakLdyKjtL,Default Response Set,Anonymous,,,96.40.123.50,0,10/11/2016 11:15,10/11/2016 11:18,1,1,1,1,1,0,0,33.49,0,,,,,,,,,,,1,1,1,1,,,,,1,,1,,1,,1,,1,,1,,20,10,2,26,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,33.75419617,-118.2019043,-1
R_VR3i5uDV3miyNB7,Default Response Set,Anonymous,,,172.56.7.248,0,10/11/2016 11:16,10/11/2016 11:18,1,1,1,1,,,,,,1,0,0,33.847,0,,,,,,2,2,1,,,,,,,1,1,,,1,1,,,1,1,,45,5,2,24,2,,,,,,,1,Norm conforming,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,32.77870178,-96.82170105,-1
R_3LXPg2Nb2kxft0e,Default Response Set,Anonymous,,,99.44.143.89,0,10/11/2016 11:15,10/11/2016 11:19,1,1,1,1,,,,,,,,,,,1,0,0,81.049,0,,,,,1,1,,1,,1,1,,1,1,1,,1,1,1,1,95,10,2,38,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,2|1,,29.84849548,-90.06330109,-1
R_OxliN5u01O8Ljgt,Default Response Set,Anonymous,,,142.197.199.3,0,10/11/2016 11:12,10/11/2016 11:19,1,1,1,1,1,0,0,77.47,0,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,,,4,1,25,,,,,,,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,29.05630493,-82.02570343,-1
R_1QFpCYGSEmZJS1S,Default Response Set,Anonymous,,,99.122.62.136,0,10/11/2016 11:16,10/11/2016 11:19,1,1,1,1,,,,,,1,0,0,44.366,0,,,,,,,,,,1,1,1,1,,1,1,,1,,1,,1,1,1,1,68,8,2,33,2,,,,,1,,,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,1|2,,34.22810364,-84.1780014,-1
R_pgdkw2qDXabpEfD,Default Response Set,Anonymous,,,148.76.41.182,0,10/11/2016 11:17,10/11/2016 11:20,1,1,1,1,1,0,0,53.49,0,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,1,1,1,,1,,1,100,6,1,21,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,40.59179688,-74.70500183,-1
R_1Os0oAicjW6Mu7V,Default Response Set,Anonymous,,,108.248.215.76,0,10/11/2016 11:18,10/11/2016 11:21,1,1,1,1,,,,,,,,,,,1,0,0,81.015,0,,,,,2,1,,1,,1,1,,1,1,1,,1,1,1,1,91,10,1,26,2,,,,,1,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,2|1,,36.90739441,-87.45970154,-1
R_3fcKaiTjDRcQFBD,Default Response Set,Anonymous,,,99.109.169.43,0,10/11/2016 11:20,10/11/2016 11:24,1,1,1,1,1,0,0,71.418,0,,,,,,,,,,,,,,,2,2,,1,1,,1,,1,,1,,,1,1,1,70,7,2,62,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,30.45739746,-90.14299774,-1
R_3PpB0MoYlYa9FFp,Default Response Set,Anonymous,,,172.77.36.114,0,10/11/2016 11:22,10/11/2016 11:26,1,1,1,1,,,,,,,,,,,1,0,0,72.355,0,,,,,2,1,,1,,1,1,,1,,1,,1,,1,,100,10,1,32,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,2|1,,42.49519348,-76.36799622,-1
R_2YhsyM35YJaQ120,Default Response Set,Anonymous,,,63.143.234.66,0,10/11/2016 11:21,10/11/2016 11:26,1,1,1,1,,,,,,1,3.134,15.679,17.776,3,,,,,,1,2,,1,,,,,1,,1,,1,,1,,1,,1,,90,10,2,31,2,,,,1,,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,40.82670593,-73.89150238,-1
R_3HuGjPAK3P0HKCh,Default Response Set,Anonymous,,,104.129.204.116,0,10/11/2016 11:20,10/11/2016 11:28,1,1,1,1,1,0,0,320.372,0,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,81,,2,31,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,33.7480011,-84.38580322,-1
R_2dmO5OrOPKAH0Ar,Default Response Set,Anonymous,,,66.69.228.207,0,10/11/2016 11:24,10/11/2016 11:28,1,1,1,1,,,,,,,,,,,1,0,0,91.717,0,,,,,1,1,,1,,1,1,,1,1,1,,1,1,1,1,100,9,1,61,2,,,,,,1,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,2|1,,30.20579529,-97.80020142,-1
R_3qPEL69cjVtuAMI,Default Response Set,Anonymous,,,205.251.185.250,0,10/11/2016 11:22,10/11/2016 11:28,1,1,1,1,1,0,0,107.697,0,,,,,,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,,1,1,1,80,5,1,43,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,2|1,,42.32839966,-83.05539703,-1
R_3knbvujZijJ6bFT,Default Response Set,Anonymous,,,98.26.175.141,0,10/11/2016 11:25,10/11/2016 11:29,1,1,1,1,1,26.307,38.498,100.307,4,,,,,,,,,,,1,1,,1,,,,,1,,1,,1,,1,,,1,1,1,92,9,2,27,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,35.96650696,-79.34500122,-1
R_2BfmRpiLGbrsTkz,Default Response Set,Anonymous,,,104.219.198.6,0,10/11/2016 11:26,10/11/2016 11:29,1,1,1,1,1,0,0,78.6,0,,,,,,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,,1,1,,51,4,2,43,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,47.24319458,-93.51190186,-1
R_1QaAfWtcZSXPwmS,Default Response Set,Anonymous,,,204.77.52.225,0,10/11/2016 11:27,10/11/2016 11:30,1,1,1,1,,,,,,1,0,0,67.715,0,,,,,,1,1,1,1,,,,,1,,1,,1,,1,,1,1,1,1,75,9,2,36,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,44.95550537,-93.16699982,-1
R_2azR7obQ9UNHIdC,Default Response Set,Anonymous,,,75.170.124.139,0,10/11/2016 11:27,10/11/2016 11:30,1,1,1,1,,,,,,,,,,,1,0,0,62.682,0,,,,,2,1,,1,,1,1,,1,1,1,,1,1,1,1,90,10,2,29,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,2|1,,41.30690002,-96.10639954,-1
R_29izXycbsWYalLH,Default Response Set,Anonymous,,,99.57.66.38,0,10/11/2016 11:28,10/11/2016 11:32,1,1,1,1,,,,,,1,83.495,83.495,84.572,1,,,,,,,,,,2,2,1,1,1,,1,,1,,1,,1,1,1,1,50,10,1,23,2,,,,1,,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,2|1,,42.37620544,-82.95410156,-1
R_4O2Chb1lGKASxgt,Default Response Set,Anonymous,,,132.183.113.12,0,10/11/2016 11:29,10/11/2016 11:36,1,1,1,1,1,7.016,147.996,148.33,3,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,81,6,1,31,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,42.36999512,-71.08119965,-1
R_6sXhnC01oC7w7oR,Default Response Set,Anonymous,,,67.212.127.80,0,10/11/2016 11:31,10/11/2016 11:36,1,1,1,1,,,,,,,,,,,1,0,0,127.563,0,2,2,,1,,,,,,1,1,,1,1,1,,1,,1,,100,9,2,47,2,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,42.34710693,-92.64109802,-1
R_3PBMVezPbYuKuVA,Default Response Set,Anonymous,,,99.92.254.167,0,10/11/2016 11:32,10/11/2016 11:37,1,1,1,1,1,118.267,125.352,130.774,2,,,,,,,,,,,,,,,2,1,,1,1,,1,,1,,1,,,1,1,,70,6,1,28,2,,,,,,1,,Moral norm violation,Object Questions,,Object_cause|Object_Rel,,,1|2,,39.11239624,-94.52500153,-1
R_1LioCiK9TumCA2n,Default Response Set,Anonymous,,,68.111.202.254,0,10/11/2016 11:38,10/11/2016 11:40,1,1,1,1,,,,,,1,3.319,3.319,10.988,1,,,,,,2,1,1,1,,,,,1,,1,,1,,,1,1,,1,,,8,2,18,1,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,33.09100342,-116.9416046,-1
R_3DklgaxDdtihISS,Default Response Set,Anonymous,,,75.131.248.127,0,10/11/2016 11:40,10/11/2016 11:43,1,1,1,1,1,0,0,47.099,0,,,,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,1,,,1,1,,80,6,2,25,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,30.3598938,-90.04869843,-1
R_31g7UULctEffPAs,Default Response Set,Anonymous,,,99.117.20.19,0,10/11/2016 11:41,10/11/2016 11:44,1,1,1,1,,,,,,,,,,,1,11.631,33.606,34.807,6,2,1,,1,,,,,,1,1,,1,1,1,,1,1,1,1,88,9,2,29,2,1,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,36.01730347,-95.93569946,-1
R_Z2JoDNggsvBPRzH,Default Response Set,Anonymous,,,209.236.82.154,0,10/11/2016 11:42,10/11/2016 11:46,1,1,1,1,,,,,,,,,,,1,0,0,70.112,0,1,1,,1,,,,,,1,1,,1,1,1,,1,1,1,1,100,4,1,74,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,37.94360352,-104.8466034,-1
R_3eqAmUDCm424YeR,Default Response Set,Anonymous,,,75.187.171.202,0,10/11/2016 11:43,10/11/2016 11:46,1,1,1,1,1,0,0,65.675,0,,,,,,,,,,,,1,,1,,,,,1,,1,,1,,1,,,1,1,1,99,4,2,31,2,,,,1,,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,41.02319336,-81.62799835,-1
R_3066lLDiDDdJLTq,Default Response Set,Anonymous,,,100.34.133.162,0,10/11/2016 11:42,10/11/2016 11:47,1,1,1,1,,,,,,1,0,0,99.046,0,,,,,,,,,,2,2,1,1,1,,1,,1,,1,,1,1,1,1,99,9,2,40,2,,,,1,,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,1|2,,40.04910278,-75.22810364,-1
R_1l4d900RA0XJzQx,Default Response Set,Anonymous,,,47.197.229.16,0,10/11/2016 11:45,10/11/2016 11:47,1,1,1,1,,,,,,,,,,,1,18.669,18.989,46.244,2,,,,,1,1,,1,,1,1,,,,,1,1,1,1,1,100,7,1,24,2,,,,,1,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,1|2,,27.93919373,-82.47229767,-1
R_V2NfRhHBW0EsAh3,Default Response Set,Anonymous,,,66.177.230.181,0,10/11/2016 11:47,10/11/2016 11:49,1,1,1,1,1,0,0,48.86,0,,,,,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,1,,1,31,8,1,32,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,30.21870422,-81.7539978,-1
R_urBfsRssfy26HOp,Default Response Set,Anonymous,,,50.204.115.46,0,10/11/2016 11:49,10/11/2016 11:52,1,1,1,1,,,,,,,,,,,1,0,0,54.254,0,1,1,,1,,,,,,1,1,,1,1,1,,1,1,1,,99,9,1,34,2,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,39.35549927,-77.47750092,-1
R_2s4a5xsNj7JQPZL,Default Response Set,Anonymous,,,99.140.90.236,0,10/11/2016 11:48,10/11/2016 11:52,1,1,1,1,,,,,,1,0,0,75.021,0,,,,,,1,1,1,1,,,,,1,,1,,1,,1,,1,1,1,1,100,9,2,57,2,,,,1,,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,41.59849548,-81.46430206,-1
R_3efUkb7vXunkkKw,Default Response Set,Anonymous,,,24.31.18.63,0,10/11/2016 11:50,10/11/2016 11:53,1,1,1,1,1,0,0,76.061,0,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,99,6,2,23,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,31.51159668,-96.52230072,-1
R_2By412cwQ03aQcX,Default Response Set,Anonymous,,,136.0.98.36,0,10/11/2016 11:48,10/11/2016 11:54,1,1,1,1,,,,,,1,0,0,118.399,0,,,,,,,,,,1,2,1,1,1,,1,,1,,1,,1,,1,,91,9,1,30,2,,,,1,,,,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,2|1,,37.33869934,-121.8914032,-1
R_pgj8AWyctxxfVE5,Default Response Set,Anonymous,,,108.234.158.75,0,10/11/2016 11:53,10/11/2016 11:57,1,1,1,1,,,,,,1,0,0,74.663,0,,,,,,1,1,,1,,,,,1,,1,,1,,1,,,1,1,1,75,7,1,30,2,,,,,1,,,Norm conforming,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,41.5381012,-87.68419647,-1
R_2YlgmfbHa0LhQf2,Default Response Set,Anonymous,,,98.208.180.11,0,10/11/2016 11:56,10/11/2016 11:57,1,1,1,1,1,0,0,15.246,0,,,,,,,,,,,1,2,1,,,,,,1,,,1,1,,,1,1,,,1,44,7,1,52,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,25.93760681,-81.6977005,-1
R_SIbXvZOSqmrfvbP,Default Response Set,Anonymous,,,172.12.124.59,0,10/11/2016 11:52,10/11/2016 11:59,1,1,1,1,,,,,,,,,,,1,0,0,84.796,0,,,,,2,1,,1,,1,1,,1,1,1,,1,1,1,1,,10,1,56,2,,,,,1,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,1|2,,36.46420288,-87.37969971,-1
R_1JPCnTbXvxrudRz,Default Response Set,Anonymous,,,50.207.169.86,0,10/11/2016 11:58,10/11/2016 12:00,1,1,1,1,,,,,,1,0,0,40.431,0,,,,,,,,,,1,1,,,1,,1,,1,,1,,1,1,1,1,71,10,2,29,2,,,,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,2|1,,42.40299988,-71.25900269,-1
R_5u1e6buesPeh8pH,Default Response Set,Anonymous,,,199.227.211.2,0,10/11/2016 11:59,10/11/2016 12:02,1,1,1,1,,,,,,,,,,,1,0,0,55.069,0,1,1,,1,,,,,1,1,1,,1,1,1,,1,1,1,1,85,9,2,43,2,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,38.85180664,-94.7786026,-1
R_29aCeaiuEse4OjF,Default Response Set,Anonymous,,,108.69.208.32,0,10/11/2016 12:00,10/11/2016 12:05,1,1,1,1,1,2.826,3.194,10.034,2,,,,,,,,,,,,,,,2,1,1,1,1,,1,,1,,1,,1,,1,,45,9,1,35,2,,,,,1,,,Moral norm violation,Object Questions,,Object_cause|Object_Rel,,,2|1,,37.98429871,-120.3899994,-1
R_1Iv0nwcQXh7J1VM,Default Response Set,Anonymous,,,96.30.236.254,0,10/11/2016 12:00,10/11/2016 12:05,1,1,1,1,,,,,,1,0,0,74.323,0,,,,,,2,2,1,1,,,,,1,,1,,1,,1,,1,,1,,,7,2,40,1,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,31.54519653,-109.4676971,-1
R_sNm4Xae06bVfS9j,Default Response Set,Anonymous,,,97.93.91.61,0,10/11/2016 12:04,10/11/2016 12:06,1,1,1,1,,,,,,1,0,0,31.471,0,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,1,1,1,1,79,9,1,25,2,,,,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,1|2,,34.24830627,-117.1892014,-1
R_1dov0mRkXpGJ5Bi,Default Response Set,Anonymous,,,74.215.106.10,0,10/11/2016 12:07,10/11/2016 12:09,1,1,1,1,1,0,0,53.495,0,,,,,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,1,1,,71,6,1,31,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,2|1,,39.18009949,-84.42160034,-1
R_2thawNYyYQjNYWQ,Default Response Set,Anonymous,,,107.0.48.208,0,10/11/2016 12:08,10/11/2016 12:11,1,1,1,1,1,0,0,52.374,0,,,,,,,,,,,,,,,2,1,,1,1,,1,1,1,1,1,,,1,1,1,91,9,1,19,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,45.19490051,-123.2465973,-1
R_24qJvKAFuc5tGgx,Default Response Set,Anonymous,,,184.94.138.228,0,10/11/2016 12:07,10/11/2016 12:12,1,1,1,1,,,,,,,,,,,1,0,0,103.021,0,1,2,1,,,,,,,1,1,,1,1,1,,1,1,1,1,79,10,1,42,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,44.79660034,-95.58429718,-1
R_2wGr9oKUKAoJljV,Default Response Set,Anonymous,,,71.81.48.194,0,10/11/2016 12:04,10/11/2016 12:12,1,1,1,1,,,,,,,,,,,1,0,0,153.833,0,1,2,,1,,,,,,1,1,,1,1,1,,1,,1,,,5,2,,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,30.3598938,-90.04869843,-1
R_3PQT5y58rjfNLZT,Default Response Set,Anonymous,,,139.78.10.88,0,10/11/2016 12:11,10/11/2016 12:14,1,1,1,1,,,,,,1,18.88,18.88,58.887,1,,,,,,,,,,2,2,1,,1,,1,,1,,1,,1,1,1,1,100,10,1,18,2,,,,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,1|2,,36.09370422,-96.98750305,-1
R_3HREmHAt6NBeMUm,Default Response Set,Anonymous,,,71.57.191.76,0,10/11/2016 12:14,10/11/2016 12:18,1,1,1,1,1,0.767,97.317,136.449,9,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,79,5,1,21,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,26.11300659,-80.32559967,-1
R_3RyHKzkzTl8iteW,Default Response Set,Anonymous,,,50.5.237.244,0,10/11/2016 12:17,10/11/2016 12:21,1,1,1,1,,,,,,,,,,,1,0,0,72.806,0,2,1,,1,,,,,,1,1,,1,1,1,,1,1,1,1,100,9,1,24,2,,1,,,,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,39.27130127,-84.33209991,-1
R_2cq5zXBB0A1QMF8,Default Response Set,Anonymous,,,67.218.75.223,0,10/11/2016 12:20,10/11/2016 12:22,1,1,1,1,,,,,,1,0,0,43.76,0,,,,,,,,,,2,2,,,1,,1,,1,,1,,1,1,1,1,80,10,1,29,2,,,1,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,1|2,,45.45080566,-106.2133026,-1
R_1BQV72T51FPBCFW,Default Response Set,Anonymous,,,68.63.40.48,0,10/11/2016 12:22,10/11/2016 12:24,1,1,1,1,,,,,,,,,,,1,0,0,13.115,0,1,1,,1,,,,,1,,1,,1,,,1,1,,1,,20,7,1,34,1,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,30.3993988,-84.17250061,-1
R_Yb4fkNPMBI0DbDH,Default Response Set,Anonymous,,,68.206.64.13,0,10/11/2016 12:23,10/11/2016 12:25,1,1,1,1,,,,,,1,0,0,39.015,0,,,,,,,,,,2,1,1,,1,,1,,1,,,1,1,,1,,42,7,1,26,2,,1,,,,,,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,2|1,,25.95089722,-97.32540131,-1
R_Y0r9tG93k7kuhWh,Default Response Set,Anonymous,,,73.149.245.140,0,10/11/2016 12:23,10/11/2016 12:26,1,1,1,1,,,,,,1,4.014,49.638,51.427,3,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,1,1,1,1,99,10,2,23,2,,1,,,,,,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,1|2,,42.08580017,-70.99990082,-1
R_2z6MwhQzi7fyNf2,Default Response Set,Anonymous,,,47.153.97.80,0,10/11/2016 12:24,10/11/2016 12:27,1,1,1,1,,,,,,,,,,,1,1.848,1.848,7.486,1,2,1,,1,,,,,,1,1,,1,1,1,,,1,1,,,6,1,24,2,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,34.05439758,-118.2440033,-1
R_2tFslzQi1sBLDmG,Default Response Set,Anonymous,,,75.102.136.20,0,10/11/2016 12:20,10/11/2016 12:29,1,1,1,1,1,0,0,184.789,0,,,,,,,,,,,,,,,2,2,,1,,1,1,,1,,1,,,1,1,1,50,9,1,28,2,,,,,1,,1,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,37.9875946,-78.6085968,-1
R_1qUknrzJhw98wvA,Default Response Set,Anonymous,,,70.160.162.170,0,10/11/2016 12:28,10/11/2016 12:32,1,1,1,1,,,,,,,,,,,1,26.132,38.197,109.244,2,2,1,1,1,,,,,,1,1,,1,1,1,,1,1,1,1,80,10,1,34,2,,1,,,,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,36.67529297,-75.91609955,-1
R_8ivldnza6DYTVfz,Default Response Set,Anonymous,,,205.128.224.6,0,10/11/2016 12:29,10/11/2016 12:32,1,1,1,1,,,,,,1,0,0,86.368,0,,,,,,1,2,1,,,,,,1,,1,,1,,1,,1,1,1,1,100,10,2,27,2,,,,1,,,,Norm conforming,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,39.32879639,-76.59670258,-1
R_AdpjTv4cNZIx8Vb,Default Response Set,Anonymous,,,75.190.119.67,0,10/11/2016 12:27,10/11/2016 12:33,1,1,1,1,1,0,0,148.82,0,,,,,,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,,1,1,1,85,5,2,59,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,2|1,,35.4197998,-80.67479706,-1
R_8pj6fya2LZHSOid,Default Response Set,Anonymous,,,108.73.100.50,0,10/11/2016 12:30,10/11/2016 12:37,1,1,1,1,,,,,,,,,,,1,0,0,175,0,1,1,1,1,,,,,,1,1,,1,1,1,,1,1,1,1,98,9,2,52,2,,1,,,,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,34.08030701,-118.2080994,-1
R_22FldeOZd1ZxGoB,Default Response Set,Anonymous,,,73.36.74.58,0,10/11/2016 12:34,10/11/2016 12:41,1,1,1,1,,,,,,1,0,0,73.261,0,,,,,,,,,,1,1,,1,1,,1,,1,,1,,1,1,1,1,92,9,2,,,,,,,,,,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,2|1,,41.73500061,-86.12290192,-1
R_3CDREVpEhsHsgZc,Default Response Set,Anonymous,,,97.121.189.5,0,10/11/2016 12:39,10/11/2016 12:43,1,1,1,1,,,,,,,,,,,1,27.619,27.619,30.442,1,1,1,1,1,,,,,,1,1,,1,,1,,1,1,1,1,90,8,1,32,2,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,38.90480042,-104.7016983,-1
R_1cUDIutgDH12KUQ,Default Response Set,Anonymous,,,104.32.51.137,0,10/11/2016 12:40,10/11/2016 12:43,1,1,1,1,1,56.382,59.102,61.73,2,,,,,,,,,,,,,,,2,1,,1,1,1,1,1,1,,1,,1,,1,1,68,7,1,,2,,1,,,,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,33.88720703,-118.3547974,-1
R_8pMrTnRnxj1TkWZ,Default Response Set,Anonymous,,,75.72.131.81,0,10/11/2016 12:43,10/11/2016 12:46,1,1,1,1,,,,,,1,0,0,60.176,0,,,,,,1,1,1,1,,,,,1,,1,,1,,1,,1,1,1,1,90,9,2,25,2,,,,,1,,,Norm conforming,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,44.65859985,-93.59750366,-1
R_3DdxMg1l0m0expi,Default Response Set,Anonymous,,,68.47.166.23,0,10/11/2016 12:44,10/11/2016 12:46,1,1,1,1,,,,,,,,,,,1,0,0,50.812,0,,,,,2,1,,1,,1,1,,1,1,1,,1,1,1,,81,8,2,26,2,,,,,1,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,2|1,,36.1782074,-86.60980225,-1
R_yvE9IfxTeETc9cR,Default Response Set,Anonymous,,,173.167.242.241,0,10/11/2016 12:45,10/11/2016 12:47,1,1,1,1,1,0,0,61.638,0,,,,,,,,,,,,,,,2,2,,1,1,,1,,1,,1,,,1,1,1,91,5,2,35,2,,,,,1,,,Moral norm violation,Object Questions,,Object_cause|Object_Rel,,,1|2,,38.76319885,-121.2794952,-1
R_3kprLG37N5iGbBA,Default Response Set,Anonymous,,,75.185.105.137,0,10/11/2016 12:44,10/11/2016 12:47,1,1,1,1,1,0,0,73.059,0,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,41,6,2,25,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,39.90649414,-83.748703,-1
R_rkFmXriOWb9gvnj,Default Response Set,Anonymous,,,173.23.249.230,0,10/11/2016 12:46,10/11/2016 12:49,1,1,1,1,,,,,,,,,,,1,2.5,4.849,56.697,2,2,1,,1,,,,,,1,1,,1,1,1,,1,1,1,1,98,9,2,35,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,41.56350708,-93.78420258,-1
R_1prN6ly6cr9giyA,Default Response Set,Anonymous,,,45.40.6.17,0,10/11/2016 12:56,10/11/2016 12:59,1,1,1,1,,,,,,,,,,,1,0,0,52.271,0,1,1,1,1,,,,,,1,1,,1,1,1,,1,1,1,1,94,9,2,30,1,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,38.70289612,-93.23680115,-1
R_sZFkBjtsOVvKgWB,Default Response Set,Anonymous,,,107.221.165.185,0,10/11/2016 13:03,10/11/2016 13:07,1,1,1,1,,,,,,1,2.699,4.37,60.97,3,,,,,,,,,,2,2,,,1,,1,,1,,1,,1,1,1,1,,9,1,32,2,,,,,,1,,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,2|1,,34.18940735,-97.16030121,-1
R_3HZxFkxiBIWj1OJ,Default Response Set,Anonymous,,,208.84.188.199,0,10/11/2016 13:16,10/11/2016 13:20,1,1,1,1,1,0,0,85.816,0,,,,,,,,,,,,,,,2,2,1,1,1,,1,,1,,1,,,1,1,,,5,2,38,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,2|1,,37.20080566,-89.09549713,-1
