ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Captcha,instr,SNT,SNT_Time_1,SNT_Time_2,SNT_Time_3,SNT_Time_4,UNT,UNT_time_1,UNT_time_2,UNT_time_3,UNT_time_4,INT,INT_time_1,INT_time_2,INT_time_3,INT_time_4,DNT,DNT_time_1,DNT_time_2,DNT_time_3,DNT_time_4,Agent_rel_1,Agent_rel_2,Agent_cause_1,Agent_cause_2,Agent_cntrl1_1_1,Agent_cntrl1_1_2,Agent_cntrl1_2_1,Agent_cntrl1_2_2,Agent_cntrl2_1_1,Agent_cntrl2_1_2,Agent_cntrl2_2_1,Agent_cntrl2_2_2,Agent_estims_1,Agent_estims_2,Agent_estims_3,Action_Rel_1,Action_Rel_2,Action_Cause_1,Action_Cause_2,Action_cntrl1_1_1,Action_cntrl1_1_2,Action_cntrl1_2_1,Action_cntrl1_2_2,Action_cntrl2_1_1,Action_cntrl2_1_2,Action_cntrl2_2_1,Action_cntrl2_2_2,Action_estims_1,Action_estims_2,Action_estims_3,Object_Rel_1,Object_Rel_2,Object_cause_1,Object_cause_2,Object_cntrl1_1_1,Object_cntrl1_1_2,Object_cntrl1_2_1,Object_cntrl1_2_2,Object_cntrl2_1_1,Object_cntrl2_1_2,Object_cntrl2_2_1,Object_cntrl2_2_2,Object_estims_1,Object_estims_2,Object_estims_3,Sex,Age,Eth,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,DO-BR-FL_15,DO-BR-FL_22,DO-BL-Standardnormtransgression,DO-BL-Unintendednormtransgression,DO-BL-Ignorantnormtransgression,DO-BL-DeceivedNormTransgression,DO-Q-Agent_rel,DO-Q-Action_Rel,DO-Q-Object_Rel,DO-Q-SNT,DO-Q-UNT,DO-Q-INT,DO-Q-DNT,LocationLatitude,LocationLongitude,LocationAccuracy
R_2vYX2j8J72UH3Qw,Default Response Set,Anonymous,,,108.45.155.139,0,9/30/2016 10:32,9/30/2016 10:34,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,0,1,31,2,,,,,1,,,Deceived Norm Transgression,Object Questions,,,,DNT|DNT_time,,,1|2,,,,,38.93479919,-77.26719666,-1
R_1P7g9vCE2TXjFUF,Default Response Set,Anonymous,,,74.140.100.234,0,9/30/2016 10:32,9/30/2016 10:34,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,2,1,,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,28,2,,,,,1,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,2|1,,,,,,,40.12409973,-82.38279724,-1
R_1giFkXopmyKxdN8,Default Response Set,Anonymous,,,73.171.217.143,0,9/30/2016 10:27,9/30/2016 10:34,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,2,40,2,,,,,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,1|2,,,,,,30.39280701,-81.68319702,-1
R_2QR4igp6LLnXZ1p,Default Response Set,Anonymous,,,96.245.22.186,0,9/30/2016 10:31,9/30/2016 10:35,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,0,2,42,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,1|2,,,,,40.6302948,-75.39409637,-1
R_6fERYRgMV1G0A01,Default Response Set,Anonymous,,,174.21.58.161,0,9/30/2016 10:32,9/30/2016 10:35,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35,2,,,,,1,,,Unintended norm transgression,Agent Questions,,UNT|UNT_time,,,2|1,,,,,,,47.63189697,-122.2967987,-1
R_2c6nIV2ldSPXiyo,Default Response Set,Anonymous,,,50.207.240.14,0,9/30/2016 10:33,9/30/2016 10:35,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,11,77,47,,,,,,,,,,,,,,,,1,26,2,,1,,,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,2|1,,,,,,39.07899475,-86.61750031,-1
R_Z9kRf0xgdImuyeR,Default Response Set,Anonymous,,,166.137.125.22,0,9/30/2016 10:31,9/30/2016 10:35,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,2,1,,1,,1,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,2,,,,,1,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,1|2,,,,,,,32.77870178,-96.82170105,-1
R_Xozodvcz9zYIQEh,Default Response Set,Anonymous,,,73.192.78.12,0,9/30/2016 10:30,9/30/2016 10:35,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,,,1,1,,1,,35,35,30,,,,,,,,,,,,,,,,2,51,2,,,,,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,2|1,,,,,,31.31469727,-81.52220154,-1
R_1ieQKRt0ku3uqZ4,Default Response Set,Anonymous,,,50.29.220.62,0,9/30/2016 10:31,9/30/2016 10:35,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,1,1,95,,,,,,,,,,,,,,,,1,38,2,,,,,1,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,2|1,,,,,,40.84129333,-76.10890198,-1
R_dhww8ZXnmtAyXZf,Default Response Set,Anonymous,,,107.161.163.9,0,9/30/2016 10:33,9/30/2016 10:35,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,1,1,,1,,1,,1,,1,,57,56,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,1,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,1|2,,,,,,,40.72140503,-74.00520325,-1
R_BY4Z6q5pFy6mTCh,Default Response Set,Anonymous,,,170.12.232.236,0,9/30/2016 10:31,9/30/2016 10:35,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,25,25,50,2,35,2,,,,,1,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,2|1,,,,,27.85629272,-82.63179779,-1
R_3CO7t9pYoJn83lh,Default Response Set,Anonymous,,,12.185.249.138,0,9/30/2016 10:31,9/30/2016 10:35,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,1,23,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,2|1,,,,,32.91870117,-96.1140976,-1
R_2SGrDbZ6HrAJeCL,Default Response Set,Anonymous,,,47.20.140.227,0,9/30/2016 10:30,9/30/2016 10:35,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,0,88,11,2,,2,,,,,1,,,Ignorant norm transgression,Object Questions,,,INT|INT_time,,,,1|2,,,,,40.63319397,-73.99669647,-1
R_1es1Eop2JggeC1J,Default Response Set,Anonymous,,,72.228.42.128,0,9/30/2016 10:31,9/30/2016 10:35,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,2,1,,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,24,2,,,,,1,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,1|2,,,,,,,43.00559998,-73.8628006,-1
R_1daWZd0s334amSf,Default Response Set,Anonymous,,,216.227.124.212,0,9/30/2016 10:30,9/30/2016 10:35,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,1,23,2,,,,,1,,,Unintended norm transgression,Action Questions,,UNT|UNT_time,,,,2|1,,,,,,30.28930664,-84.99069977,-1
R_1GEojZa2Hg6cteX,Default Response Set,Anonymous,,,66.76.76.108,0,9/30/2016 10:33,9/30/2016 10:36,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,1,1,100,,,,,,,,,,,,,,,,1,,2,,,,,1,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,1|2,,,,,,34.94610596,-92.08580017,-1
R_SGD5mNvGaHbP3Bn,Default Response Set,Anonymous,,,50.241.185.178,0,9/30/2016 10:31,9/30/2016 10:36,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,1,49,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,2|1,,,,,39.96969604,-76.79340363,-1
R_3OeoEXJSh3IwTb8,Default Response Set,Anonymous,,,104.129.196.116,0,9/30/2016 10:32,9/30/2016 10:36,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,6,8,85,1,28,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,2|1,,,,,41.8500061,-87.65000153,-1
R_4SBjg77HeGs1VAZ,Default Response Set,Anonymous,,,108.73.39.114,0,9/30/2016 10:31,9/30/2016 10:36,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,2,,1,1,,,1,1,,1,,0,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60,1,,,,,,,1,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,2|1,,,,,,,29.27589417,-94.83110046,-1
R_aY8PuVcdEPHTwnD,Default Response Set,Anonymous,,,173.49.10.197,0,9/30/2016 10:29,9/30/2016 10:36,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,2,1,,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,2,,,,1,,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,2|1,,,,,,,40.05659485,-75.13600159,-1
R_2v0L7ckEV3Ls1Ri,Default Response Set,Anonymous,,,162.199.206.141,0,9/30/2016 10:27,9/30/2016 10:36,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,2,1,,,1,,,1,1,,1,,0,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,2,,,,1,,,,Standard norm transgression,Agent Questions,SNT|SNT_Time,,,,2|1,,,,,,,33.87550354,-117.9934998,-1
R_302YIcWhLWTTLNu,Default Response Set,Anonymous,,,184.53.33.51,0,9/30/2016 10:31,9/30/2016 10:36,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,2,26,2,,,,,1,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,2|1,,,,,36.58059692,-87.76000214,-1
R_1etLN6HILesE3Ui,Default Response Set,Anonymous,,,108.41.206.133,0,9/30/2016 10:32,9/30/2016 10:36,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,40,40,20,,,,,,,,,,,,,,,,1,30,2,,1,,,,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,2|1,,,,,,40.72520447,-73.98020172,-1
R_sgJdcGPocYiluZr,Default Response Set,Anonymous,,,63.151.141.158,0,9/30/2016 10:32,9/30/2016 10:36,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,85,1,34,2,,,,,1,,,Ignorant norm transgression,Object Questions,,,INT|INT_time,,,,1|2,,,,,36.63549805,-88.28299713,-1
R_T1aXVizBB5B6Nq1,Default Response Set,Anonymous,,,209.173.183.247,0,9/30/2016 10:32,9/30/2016 10:36,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,,,1,1,,1,,0,0,30,,,,,,,,,,,,,,,,2,54,1,,,,,1,,,Unintended norm transgression,Action Questions,,UNT|UNT_time,,,,1|2,,,,,,40.53450012,-84.62889862,-1
R_1Edn18YU4LQrtjZ,Default Response Set,Anonymous,,,96.11.183.222,0,9/30/2016 10:32,9/30/2016 10:36,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,2,2,1,,1,,,1,1,,1,,30,30,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25,2,,,,,1,,,Unintended norm transgression,Agent Questions,,UNT|UNT_time,,,1|2,,,,,,,41.38609314,-81.71019745,-1
R_2dyTMYdVR69Hvba,Default Response Set,Anonymous,,,99.121.230.13,0,9/30/2016 10:32,9/30/2016 10:36,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,,,,,45,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35,2,,,,,1,,,Standard norm transgression,Agent Questions,SNT|SNT_Time,,,,1|2,,,,,,,30.64579773,-81.62989807,-1
R_3OoayP3PdM7KCAT,Default Response Set,Anonymous,,,67.205.141.251,0,9/30/2016 10:30,9/30/2016 10:37,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,80,,,,,,,,,,,,,,,,1,26,2,,1,,,,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,2|1,,,,,,40.74209595,-74.00180054,-1
R_03cliWHhWwejOTj,Default Response Set,Anonymous,,,98.70.104.227,0,9/30/2016 10:33,9/30/2016 10:37,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,2,31,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,1|2,,,,,35.92790222,-84.08519745,-1
R_sGXeyipTZXLPdPb,Default Response Set,Anonymous,,,75.132.244.247,0,9/30/2016 10:33,9/30/2016 10:37,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,100,100,0,,,,,,,,,,,,,,,,1,37,2,,,,,1,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,1|2,,,,,,38.51210022,-89.89980316,-1
R_3HUnddhMQEYJItg,Default Response Set,Anonymous,,,47.152.251.26,0,9/30/2016 10:36,9/30/2016 10:37,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,2,,1,1,,1,,1,,,1,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,2,,,,,1,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,1|2,,,,,,,34.06140137,-117.1734009,-1
R_qIztpKNTZBBUPjX,Default Response Set,Anonymous,,,173.67.154.54,0,9/30/2016 10:34,9/30/2016 10:37,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,25,25,50,,,,,,,,,,,,,,,,2,34,2,,,,,1,,,Unintended norm transgression,Action Questions,,UNT|UNT_time,,,,1|2,,,,,,40.18139648,-76.99690247,-1
R_3COUPaM82bBbIRt,Default Response Set,Anonymous,,,107.0.71.194,0,9/30/2016 10:33,9/30/2016 10:37,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,1,1,1,,1,,33,33,50,,,,,,,,,,,,,,,,1,43,2,,,,,1,,,Unintended norm transgression,Action Questions,,UNT|UNT_time,,,,2|1,,,,,,41.37809753,-73.46910095,-1
R_2eUQaifeN4TOJ1F,Default Response Set,Anonymous,,,208.50.216.138,0,9/30/2016 10:34,9/30/2016 10:38,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,2,5,35,2,39,2,,,,,1,,,Deceived Norm Transgression,Object Questions,,,,DNT|DNT_time,,,1|2,,,,,42.85539246,-85.9713974,-1
R_3GlgF7Zkz0TL1kL,Default Response Set,Anonymous,,,108.249.165.183,0,9/30/2016 10:31,9/30/2016 10:38,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,2,95,65,1,29,1,,,,,1,,,Ignorant norm transgression,Object Questions,,,INT|INT_time,,,,1|2,,,,,25.75660706,-80.4076004,-1
R_1ILrAdu5Nw6ESuW,Default Response Set,Anonymous,,,73.86.255.245,0,9/30/2016 10:29,9/30/2016 10:38,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,32,2,,,,,1,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,2|1,,,,,,,39.48219299,-77.45760345,-1
R_8GlsxZPFA69jUMZ,Default Response Set,Anonymous,,,68.82.121.27,0,9/30/2016 10:34,9/30/2016 10:38,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,1,,1,,1,,48,49,47,2,28,2,,,,,1,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,1|2,,,,,40.03259277,-75.71900177,-1
R_1Hpkx17PVeAjNzL,Default Response Set,Anonymous,,,98.101.111.14,0,9/30/2016 10:35,9/30/2016 10:38,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,1,30,2,,,,,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,2|1,,,,,,36.00790405,-80.36969757,-1
R_2zdOH3XUu9tSdL8,Default Response Set,Anonymous,,,71.222.195.130,0,9/30/2016 10:33,9/30/2016 10:38,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,1,1,1,,1,,0,0,80,,,,,,,,,,,,,,,,1,70,2,,,,,1,,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,1|2,,,,,,35.06939697,-106.5774002,-1
R_2axlhnHzBzs2CXQ,Default Response Set,Anonymous,,,97.103.101.40,0,9/30/2016 10:36,9/30/2016 10:38,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,2,1,,1,,1,,1,,1,,0,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,29,2,,,,,1,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,2|1,,,,,,,28.39889526,-81.33699799,-1
R_22xl1usShOT6OEb,Default Response Set,Anonymous,,,24.113.54.27,0,9/30/2016 10:35,9/30/2016 10:38,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,1,1,1,,1,,50,0,52,1,44,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,2|1,,,,,47.54589844,-122.5888977,-1
R_3HYMv9uCWM5GIcm,Default Response Set,Anonymous,,,75.81.48.11,0,9/30/2016 10:31,9/30/2016 10:38,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,2,1,,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,60,2,,,,,1,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,1|2,,,,,,,39.20899963,-94.73049927,-1
R_UxBr3oka1z2531L,Default Response Set,Anonymous,,,76.107.114.12,0,9/30/2016 10:30,9/30/2016 10:38,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,2,1,,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75,2,,,,,1,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,1|2,,,,,,,35.07940674,-89.84300232,-1
R_W10Rw4BxbKIKDAJ,Default Response Set,Anonymous,,,174.199.5.102,0,9/30/2016 10:34,9/30/2016 10:39,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,45,94,32,,,,,,,,,,,,,,,,1,36,2,,,,,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,1|2,,,,,,37.75100708,-97.8219986,-1
R_2dGsW3SDJ87zPKm,Default Response Set,Anonymous,,,73.52.223.136,0,9/30/2016 10:36,9/30/2016 10:39,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,,,1,,1,1,,11,31,21,2,34,2,,,,,1,,,Ignorant norm transgression,Object Questions,,,INT|INT_time,,,,2|1,,,,,40.12049866,-80.75779724,-1
R_1gbwKdcVKlEfVwq,Default Response Set,Anonymous,,,142.197.84.38,0,9/30/2016 10:35,9/30/2016 10:39,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,,,100,1,21,2,,,,,1,,,Ignorant norm transgression,Object Questions,,,INT|INT_time,,,,1|2,,,,,29.13830566,-80.99559784,-1
R_2cvANzahETdlhtJ,Default Response Set,Anonymous,,,68.185.120.98,0,9/30/2016 10:35,9/30/2016 10:39,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,1,1,,1,1,1,,1,,15,15,86,2,26,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,1|2,,,,,42.11929321,-71.85440063,-1
R_1IWTs9xy43GpxBI,Default Response Set,Anonymous,,,172.3.249.27,0,9/30/2016 10:37,9/30/2016 10:39,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,24,2,,,,,1,,,Standard norm transgression,Agent Questions,SNT|SNT_Time,,,,1|2,,,,,,,29.80279541,-90.79740143,-1
R_24oOUsUpmX7PkSV,Default Response Set,Anonymous,,,184.14.32.215,0,9/30/2016 10:35,9/30/2016 10:39,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,25,25,50,,,,,,,,,,,,,,,,2,25,2,,,,,1,,,Unintended norm transgression,Action Questions,,UNT|UNT_time,,,,2|1,,,,,,38.97320557,-81.41750336,-1
R_8Bsm25vxfM2txuh,Default Response Set,Anonymous,,,99.101.52.92,0,9/30/2016 10:35,9/30/2016 10:39,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,2,52,2,,,,,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,1|2,,,,,,25.65859985,-80.35679626,-1
R_3MEbrCx7Qa8awhN,Default Response Set,Anonymous,,,148.74.147.119,0,9/30/2016 10:34,9/30/2016 10:39,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,5,5,71,,,,,,,,,,,,,,,,2,18,2,,,,1,,,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,2|1,,,,,,40.88380432,-74.7559967,-1
R_32UQwQuszNcXPeA,Default Response Set,Anonymous,,,162.216.46.49,0,9/30/2016 10:30,9/30/2016 10:40,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,2,,2,,,,,,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,1|2,,,,,,33.03619385,-96.67120361,-1
R_2zx2jDsStAAmYXo,Default Response Set,Anonymous,,,68.186.147.71,0,9/30/2016 10:32,9/30/2016 10:40,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,2,1,,1,,,1,1,,1,,5,5,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,65,2,,,,,1,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,1|2,,,,,,,35.50030518,-85.00309753,-1
R_1kZTNJcGsDk43b7,Default Response Set,Anonymous,,,24.14.67.222,0,9/30/2016 10:36,9/30/2016 10:40,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,2,25,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,2|1,,,,,41.8493042,-87.67310333,-1
R_2R3de32AdmbSLw9,Default Response Set,Anonymous,,,68.111.77.53,0,9/30/2016 10:37,9/30/2016 10:41,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,1,1,,1,,1,1,1,,1,,40,20,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29,2,,1,,,,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,1|2,,,,,,,33.56500244,-117.7270966,-1
R_1diUDTPGstMukP4,Default Response Set,Anonymous,,,173.9.84.229,0,9/30/2016 10:40,9/30/2016 10:41,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,1,,1,,1,,1,,43,47,45,1,26,1,1,,,,,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,2|1,,,,,42.22380066,-72.64089966,-1
R_SJZ6tMCGIi0bTt7,Default Response Set,Anonymous,,,174.53.84.103,0,9/30/2016 10:38,9/30/2016 10:41,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,,1,1,,1,,4,2,67,,,,,,,,,,,,,,,,2,56,2,,,,,1,,,Unintended norm transgression,Action Questions,,UNT|UNT_time,,,,1|2,,,,,,37.06210327,-79.27780151,-1
R_1MPN7OaU9zeBxTb,Default Response Set,Anonymous,,,45.26.21.158,0,9/30/2016 10:31,9/30/2016 10:41,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,2,1,,1,,,1,1,,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,52,2,,,,,1,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,2|1,,,,,,,38.85220337,-97.61419678,-1
R_2dmvsSUlNUXIJbb,Default Response Set,Anonymous,,,216.57.171.1,0,9/30/2016 10:35,9/30/2016 10:41,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,,,100,,,,,,,,,,,,,,,,2,59,2,,,,,1,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,1|2,,,,,,43.49440002,-116.6179047,-1
